,id,duration,index,match_id,timestamp,start_x,start_y,end_x,end_y
621,88880e8d-6ca0-4dd8-92cb-3e1ff0ec4a4a,1.766465,2152,3942228,00:22:54.452,38.3,50.8,37.2,21.6
622,e218a53f-76e7-485e-8f84-26e67ff108d1,1.179501,2155,3942228,00:22:56.873,37.7,18.6,38.9,8.2
623,f8a0ad4e-ab1c-4f41-80e7-f65b0694875b,1.82088,2158,3942228,00:23:00.222,38.9,8.2,26.2,29.5
624,24270a79-8b6a-44ab-a640-8699478f2cb6,2.41883,2161,3942228,00:23:03.675,28.7,31.2,34.4,68.3
625,20e36648-6764-427f-a118-18d2ff5dc0a6,2.839496,2164,3942228,00:23:07.429,40.8,66.6,97.3,67.7
626,78b34be0-1cdf-4680-9178-4ea59aabf305,2.285705,2168,3942228,00:23:18.029,98.7,80.0,75.1,72.2
627,7130b8f7-0e91-462e-8d56-c40a7e176625,1.495116,2171,3942228,00:23:21.069,68.6,72.2,61.6,73.9
628,ac21cf1c-aec9-4b6e-ad5e-1f9d44c240aa,1.097302,2174,3942228,00:23:23.344,61.3,73.9,74.8,72.2
629,338fac1f-4ffd-4746-9969-875bd57f7c12,1.111092,2176,3942228,00:23:24.442,74.8,72.2,62.4,72.2
630,d514c196-25d6-4368-ac4b-fd3c9302df14,2.288529,2179,3942228,00:23:25.647,61.9,71.4,62.4,64.8
631,f3ac8b47-0534-4f5b-a14f-847ae22ac849,2.161917,2183,3942228,00:23:28.477,57.7,56.5,57.7,13.8
632,ed40d808-c209-4832-a58a-6421069abe6f,1.2134,2186,3942228,00:23:31.773,61.6,6.5,59.3,16.6
633,5aa2a3db-dd07-4e04-8017-25d1a3b4ddb6,1.193326,2190,3942228,00:23:33.409,61.9,14.6,75.9,14.3
634,c72bfb78-0806-431e-ad3a-4ed4dc8193e1,1.429196,2192,3942228,00:23:34.603,76.8,13.8,87.5,7.6
637,84f77444-29b7-48e4-831c-eedfe07d4fda,1.873782,2208,3942228,00:24:44.688,63.6,19.4,51.8,39.6
638,1258428e-aa7a-4b46-9e2a-6055253c4bb9,1.050685,2212,3942228,00:24:47.028,52.0,39.6,68.6,51.4
639,a166dec8-56cd-42f5-9f7c-4592538cebd8,0.26416,2217,3942228,00:24:51.376,50.4,32.4,46.2,33.8
640,2f74a70a-4129-4490-92a1-155c4e84f8aa,1.021351,2221,3942228,00:24:53.134,68.4,38.2,82.1,16.8
654,433c6511-c48e-4d52-b7ed-1c8388b870f1,1.100068,2285,3942228,00:27:04.752,79.5,67.6,88.9,62.8
655,cde290c6-ba3a-46e3-981a-72014d705757,1.200192,2287,3942228,00:27:05.852,88.9,63.9,82.9,77.3
656,29790bfe-3056-4c58-bc7a-80b3ffbaf924,1.222153,2290,3942228,00:27:07.748,83.2,77.3,80.1,68.2
657,6fd98120-ae28-4ea0-88d3-b5edfe2db5d5,3.727297,2293,3942228,00:27:09.925,81.2,65.9,105.9,12.8
658,5f4f5ee0-a6e4-46f3-88a5-1d5b9d896241,3.890603,2296,3942228,00:27:15.255,110.5,12.2,105.3,66.4
659,ef7a5e00-ebbc-4f7b-a2f5-3c5c6800db8a,2.230158,2299,3942228,00:27:20.663,107.1,69.6,117.3,28.1
660,e69b25aa-fc38-4d8d-b381-a12cbff56989,0.650547,2302,3942228,00:27:22.893,117.3,28.1,112.5,39.2
661,3e67fb30-0253-43cd-a76a-86f4eb89ce6b,1.738265,2311,3942228,00:27:29.321,64.2,46.3,79.5,66.8
662,0862a36c-1209-48fd-8ba8-0d6ace1ac435,0.98692,2314,3942228,00:27:32.924,81.8,71.3,88.9,77.3
663,624da5e3-1fd5-46cc-a441-100f8bb5307b,1.008706,2317,3942228,00:27:36.673,88.9,77.6,74.2,73.8
664,10c2a5ed-ef98-4d72-a4f1-1f172f82fcb7,1.456655,2320,3942228,00:27:38.681,71.3,72.7,74.9,55.1
665,4690fd70-c704-477f-b910-976006a816c3,1.195167,2323,3942228,00:27:40.622,74.7,54.8,59.7,48.6
666,23b80ba6-c6ae-4352-9806-0425ee311fe6,2.162382,2326,3942228,00:27:42.586,58.5,48.8,80.4,76.9
667,b1850db9-babf-4cdd-8ac6-49c766880a80,1.36394,2329,3942228,00:27:46.271,79.8,77.6,65.0,74.4
668,a9579ef9-2ead-4d4f-ac47-00c675e118cd,3.003233,2332,3942228,00:27:48.445,63.6,73.6,49.1,32.9
669,6846f9ce-17c8-4830-9dcc-b2f12b4cb563,2.264882,2335,3942228,00:27:55.440,50.8,31.5,53.4,74.4
670,f7105fae-296e-4315-9563-86f46babe4ea,0.897596,2338,3942228,00:27:58.547,57.7,74.7,64.4,71.3
671,568bb8c5-975f-48e1-bb7d-c0f86cb0db34,0.822381,2341,3942228,00:28:00.544,63.6,76.9,75.8,77.6
672,d6cf6f5b-5394-491c-8f48-8366d732cd73,0.944128,2347,3942228,00:28:07.590,63.9,77.6,58.8,69.6
673,3e9da373-d138-43df-8b35-8fc33e0799d9,1.12605,2350,3942228,00:28:09.608,57.9,63.7,54.5,52.3
674,9f04099b-5909-4c4f-a175-869957705113,1.010092,2353,3942228,00:28:11.539,53.1,52.5,56.5,46.0
675,2e174175-eb70-4f38-a082-b3ac887c0108,0.794428,2356,3942228,00:28:15.214,62.5,33.5,68.8,29.5
676,49e0d277-94ae-4ff0-994a-b6b471c651f3,2.545786,2358,3942228,00:28:16.009,68.8,29.8,45.8,13.9
677,8868e5e0-01a4-45b6-93af-0b1a2b84c1a8,1.848007,2361,3942228,00:28:21.369,38.4,17.9,39.5,58.2
678,792c544e-1ca1-4de3-a92f-149d24f852a8,2.231795,2364,3942228,00:28:26.297,44.3,56.3,20.1,37.5
679,e8222e7b-a8b1-41a2-b1f3-6995e693392e,1.429681,2367,3942228,00:28:30.459,22.4,33.5,29.3,15.0
680,9c2b6376-bfd8-4913-90a0-1603bbf8f50a,0.686516,2370,3942228,00:28:38.199,31.5,14.2,31.5,24.7
681,823aa3ab-57fb-4ae6-a206-9e57029ba96b,1.298302,2373,3942228,00:28:41.201,33.8,40.0,33.3,62.8
682,5c285944-afee-43b7-93f3-109ffb4fc14e,2.241896,2376,3942228,00:28:43.917,33.3,63.9,15.9,40.9
683,d5f47fea-4b0c-403f-8f83-7d363d6e6281,1.486329,2379,3942228,00:28:47.099,15.9,39.8,21.0,25.3
684,33b70a77-ebec-4d07-8dc5-71e89afb466c,0.839678,2382,3942228,00:28:51.862,25.9,23.0,22.1,33.5
685,392a6b82-7f43-481f-8ee9-469d3f3216d4,1.860673,2385,3942228,00:28:53.583,23.0,36.4,26.7,60.5
686,6e4b4e11-56cd-4f01-a574-973edd336701,1.010609,2388,3942228,00:28:56.381,28.1,65.9,40.6,77.8
687,f40d0229-cd97-4991-9896-13103f276b24,2.242002,2392,3942228,00:28:59.443,35.2,73.3,13.0,45.2
688,294d0570-a04f-4b80-a0bc-d6ee5e450200,1.262336,2395,3942228,00:29:03.513,14.5,45.8,23.3,59.1
689,931aa677-0e11-4c7b-89b7-fbb281cd29db,1.109545,2398,3942228,00:29:06.465,26.4,58.8,40.3,30.7
690,046d11ac-3402-42b9-b84a-b011d1727da0,0.948906,2401,3942228,00:29:07.615,40.0,30.7,38.6,40.6
691,f91a4919-f9e8-4df4-afbf-e38d7e79ace2,2.369044,2403,3942228,00:29:08.563,38.9,38.9,31.5,13.9
692,f6bdfce8-c56d-409d-a53a-2136ead5ac6f,2.243714,2406,3942228,00:29:13.825,38.0,11.4,76.4,10.3
693,5061e5fa-8dd1-4eca-97fe-275ac82f006f,0.881704,2421,3942228,00:29:26.575,89.2,21.5,86.9,38.9
694,ec731609-8f89-4d96-b934-3995a42b57da,1.807377,2424,3942228,00:29:29.210,85.8,46.9,92.0,75.3
695,3e70249a-7c43-49e1-9ae3-d6ea6d562697,0.763195,2426,3942228,00:29:31.018,92.0,75.3,87.8,67.9
696,cd22984e-7027-467e-bfa2-016d99579c4d,3.037757,2430,3942228,00:29:31.861,88.3,68.7,111.9,67.0
697,4c9e6db5-1cf9-4a58-9821-a90b219f809c,0.070217,2434,3942228,00:29:36.129,9.2,12.4,29.8,12.6
699,9d9b730c-75e3-4470-b6cc-04c143906154,1.911603,2444,3942228,00:31:29.638,24.4,61.5,25.0,21.6
700,b3e1a96c-eca3-4c50-a54f-6d0872fa0fbe,0.799554,2446,3942228,00:31:32.019,23.1,19.3,33.1,6.5
701,1d72e15e-cf1c-4be3-8d5e-1664231a2394,2.090792,2459,3942228,00:31:37.850,33.4,31.0,44.2,60.0
702,78e75b68-dd80-4e8e-a3de-752ddbdbc78b,1.498656,2467,3942228,00:32:54.731,45.4,63.2,44.5,41.3
703,4e1cbc02-89e9-4e05-a137-aaf7c42199f9,1.430789,2471,3942228,00:32:57.185,44.1,38.9,52.4,21.2
704,4ecda0d4-97bd-4e6e-b8c0-64b00e630d94,1.968936,2474,3942228,00:33:01.177,56.8,22.5,51.4,43.2
705,29b65e87-a959-44f1-a58a-ee550c84a622,0.870379,2477,3942228,00:33:07.095,63.5,41.5,82.3,40.8
706,cb4463c9-e23a-4ab3-a3cf-44494960cd2c,0.599424,2480,3942228,00:33:08.791,82.6,40.9,95.0,42.7
707,f8e596eb-3171-4d6a-9592-94505bf4d8c1,0.806403,2483,3942228,00:33:09.451,95.0,42.7,102.6,45.6
714,50ea5141-771d-4347-87db-6f62ecbab13f,1.526914,2512,3942228,00:34:46.921,13.7,43.8,15.8,50.4
715,bb9a4ebd-435c-4e85-a2c0-ddcfc6109096,1.739726,2515,3942228,00:34:49.330,20.0,46.2,22.1,32.9
716,bd7e6678-2e15-4381-a507-427c594fdfb2,1.796159,2518,3942228,00:34:53.251,27.6,28.4,33.6,10.4
717,8351c71e-2a18-40e8-8378-393e7f9029d0,1.58431,2521,3942228,00:34:56.446,34.5,11.9,14.0,24.7
718,a85269ed-0c39-4e15-ae8d-abf7571f4062,1.476455,2524,3942228,00:34:59.143,13.7,26.0,7.3,44.8
719,8fa31fe8-d031-4a93-be87-ad357f2431b6,3.148179,2528,3942228,00:35:01.865,8.1,48.5,71.9,56.9
723,4777f137-d572-40d3-a5cd-ad4b9569a133,0.809461,2542,3942228,00:35:15.080,63.0,12.2,56.9,11.9
724,bc4505f9-78b0-4236-a985-d3b8237e4710,1.513247,2545,3942228,00:35:17.104,52.5,17.4,63.3,43.2
725,2460c1c3-a24a-4bed-8f1a-1475bf5b4958,1.597807,2558,3942228,00:36:48.493,93.2,24.3,81.3,27.2
726,a8bcd9c9-db91-4945-80b6-73c8ec84375f,2.417377,2561,3942228,00:36:50.767,75.6,23.8,62.8,41.9
727,15b7b9a4-df8b-4d85-9968-bd9fc29aad31,1.504969,2564,3942228,00:36:53.764,57.4,45.7,55.8,73.1
728,4ee326a9-ac60-4899-8932-0e53130ef853,0.076612,2567,3942228,00:36:55.943,55.0,73.7,59.3,74.2
739,96ecfce4-b102-4392-9bc7-1c7a221d45e3,1.173941,2613,3942228,00:39:43.441,21.9,0.1,24.7,13.2
740,9a231e20-959c-4ea3-8125-34a7266d5563,2.599645,2616,3942228,00:39:46.142,16.1,15.2,15.2,51.8
741,e6542fdc-548d-4d3f-99fe-0c94bc186e5f,2.202248,2619,3942228,00:39:53.610,28.3,53.6,39.9,11.0
742,e2715332-5d33-42f3-9cba-51727c857960,0.998422,2622,3942228,00:39:56.992,45.1,9.0,78.4,0.9
748,0817d034-6024-4aa9-ab75-5dc27a6ee46b,0.980355,2639,3942228,00:40:24.454,33.7,21.1,28.3,21.6
749,37d729fc-b711-4ae0-a497-3e8c964640bc,1.281485,2642,3942228,00:40:25.965,28.0,21.4,46.6,16.3
750,5f4b55d4-d920-49fb-a6c3-95b969fee026,0.571896,2651,3942228,00:40:30.858,45.4,24.3,40.1,23.1
751,3e909db5-0904-493d-a5b5-79fbfba6790f,0.794435,2655,3942228,00:40:32.120,39.0,23.7,31.4,25.3
752,087ee67c-961e-4bb1-9682-7fb14b824f72,1.678879,2658,3942228,00:40:33.472,27.5,26.6,40.3,0.4
754,21d66208-1851-49a1-b564-84e9cf39c9e0,1.713673,2660,3942228,00:40:56.534,17.2,7.1,38.0,7.6
755,e79120f0-02ac-4de9-a56d-7fa66d66ff16,1.201413,2663,3942228,00:40:58.288,38.0,7.6,45.1,1.1
757,c8b72222-6c60-4361-b149-8e2860112eb5,2.388303,2667,3942228,00:41:46.072,7.0,45.4,100.2,37.1
758,57fb14be-1afa-44aa-be8e-f0ce88960008,1.315095,2674,3942228,00:41:52.282,81.7,14.4,80.0,24.4
759,0a9e38b4-c64a-4c23-a252-666f96ade1a4,1.630148,2677,3942228,00:41:53.637,79.8,25.4,100.1,15.5
765,ed4e26fb-8d84-43eb-9051-14a72f721001,2.36214,2706,3942228,00:43:01.742,36.5,58.4,53.6,69.5
766,a5c458a4-5933-4a9a-88c9-a8dab9e32842,1.755032,2712,3942228,00:43:10.709,65.5,80.0,38.7,73.4
767,f562ec93-a1f7-4425-80ba-0890c9d5ac7e,0.998804,2714,3942228,00:43:14.853,39.6,68.2,46.6,60.2
768,f70d0dbd-4352-478b-9a7e-1cb23dac5ded,2.991791,2717,3942228,00:43:18.445,51.2,57.2,107.2,48.2
769,18bebf0a-82ec-428f-8d6d-923effcba58c,2.925207,2719,3942228,00:43:21.436,12.9,31.9,6.6,51.2
770,e7982246-d984-408f-a684-2606e492d32d,12.036494,2722,3942228,00:44:06.004,15.3,31.3,73.1,19.1
771,c993051f-9fb3-4370-bc9f-b3284c2896d2,1.058708,2723,3942228,00:44:18.041,47.0,61.0,100.7,27.8
772,cd0789b8-ec6e-4e9c-a1be-6b5aae442b97,1.070351,2725,3942228,00:44:20.677,100.2,28.1,105.6,24.1
775,66585b87-885d-4eba-b601-15a1cc0bb103,0.974882,2739,3942228,00:45:23.100,22.8,0.1,14.3,15.5
776,ab913441-fd7d-4f51-8826-e807f2bd9f3e,1.568186,2741,3942228,00:45:27.560,25.1,16.8,26.7,28.7
777,0ddee15e-92eb-40e4-91fa-29f407f7fd5d,2.442853,2744,3942228,00:45:30.393,27.6,28.1,44.1,60.7
778,422f4770-e329-457d-b18c-0012789186ae,1.898688,2750,3942228,00:45:40.471,81.0,75.0,70.6,60.0
779,a9cc3507-69a7-4696-98f2-f71b01d66dd9,1.993519,2753,3942228,00:45:44.451,70.6,60.5,96.9,76.6
780,3718577c-cce6-4449-9bce-a2d0d95f2298,0.953516,2756,3942228,00:45:49.151,96.4,75.6,107.5,45.4
789,0af6335e-6805-4e74-a204-5099bff85004,1.768423,2780,3942228,00:50:09.113,73.4,74.9,92.4,75.0
790,10419a0e-e382-497d-9a79-a8bc7621e967,0.012282,2788,3942228,00:50:15.975,117.6,56.5,116.6,54.3
795,8a7f411d-271f-414c-84a5-ea8d665d8998,3.596737,2801,3942228,00:51:01.613,75.6,30.3,94.4,12.7
796,5b8be389-d199-4338-b9d9-8952272db3fe,0.835647,2805,3942228,00:51:10.695,116.0,23.7,113.3,37.3
798,fa35b594-39e1-420d-bf11-c65bb22eabd9,1.39655,2812,3942228,00:51:56.011,34.3,42.9,40.6,48.5
799,bf12ed59-1761-476d-9a24-4fed6693aae0,2.010367,2814,3942228,00:51:57.659,40.5,48.9,22.2,58.6
800,bcb0acef-4558-4ccd-acad-4295dc0e8499,2.699954,2817,3942228,00:52:00.291,22.2,58.6,75.4,53.5
801,b06403d0-5ab5-4993-92b0-6523b6e49765,3.391977,2823,3942228,00:52:32.411,31.4,60.9,98.4,63.4
13,c12c9594-454c-4bb1-90dd-ab63b24564e7,2.925497,25,3939988,00:00:42.128,93.1,80.0,106.1,64.3
26,07b4ae74-db8d-4ef7-9574-6278f209d30b,1.114312,70,3939988,00:01:27.592,9.0,4.3,32.8,11.5
27,85a0d2f0-b8c8-4d56-bd14-e583daa16046,2.415997,71,3939988,00:01:28.707,87.3,68.6,119.9,50.2
28,90c4753e-faf8-40b9-b65a-5cd614d26baf,1.041935,72,3939988,00:01:48.931,6.0,39.5,6.5,29.6
29,ddce95ce-0d38-4ff5-b59e-ffbd267da9e7,0.719848,75,3939988,00:01:50.903,6.5,29.6,4.9,36.8
30,92323f06-ff71-471e-93d6-e7557eceabe7,3.019878,79,3939988,00:01:54.066,4.3,38.8,67.7,66.1
35,29ef657e-7b32-4ac4-874e-859064949290,1.796033,97,3939988,00:02:32.386,6.0,37.1,9.6,18.4
36,83798e04-d9f7-4ba3-be52-6399904428c6,2.824551,100,3939988,00:02:35.495,13.7,14.7,67.7,6.4
53,4590831a-bc9d-4fbc-9665-7a190177c8ad,1.49416,163,3939988,00:03:57.665,56.0,0.1,81.2,1.7
54,7979daca-ae0c-4a25-8bbb-899bdda9f5a7,0.404606,167,3939988,00:04:01.223,64.0,2.5,68.9,2.5
55,f74ca4b8-1d27-4e97-b997-2b411a9d1614,2.86198,170,3939988,00:04:04.321,61.7,14.7,75.2,14.1
61,7f910cca-c7ce-44f8-a7fa-c88347d2dab9,1.352503,202,3939988,00:05:09.669,67.7,3.4,36.5,4.3
62,24acbb04-6623-4951-9ef6-69a568322564,3.32659,205,3939988,00:05:12.318,33.8,4.8,19.3,42.8
63,8b75444d-05cf-4d83-93d4-2d40dd6670cc,1.154536,208,3939988,00:05:15.964,19.3,43.3,26.6,59.4
64,244073d2-0bb8-4af7-b633-d1a2740b23ca,2.465538,211,3939988,00:05:20.567,36.9,59.4,75.2,19.8
74,5656344b-1898-456c-a2ab-46b28bd1bc41,1.119812,251,3939988,00:07:58.795,39.0,0.1,58.2,15.9
75,6d570aff-566f-4ba1-8a3a-2b50f9b0c7bf,1.444815,252,3939988,00:07:59.915,61.9,64.2,79.1,71.2
76,c07d36af-a7bc-4003-bd98-e575e4ce2bb3,0.201596,255,3939988,00:08:02.150,40.8,8.7,43.6,8.7
77,e333f658-8ef4-4a95-afae-451e701e3bdb,0.853086,261,3939988,00:08:04.502,48.0,9.3,51.9,9.5
78,13cea3df-fbfa-413e-9fa3-6ee61dd51681,0.915986,274,3939988,00:08:30.935,49.7,8.7,32.4,37.4
79,feec6a73-c4ba-4e7a-83ca-6e5d05acf3db,1.448552,276,3939988,00:08:33.491,20.6,49.3,7.7,34.8
80,517a1686-049c-4b28-b81c-826688daf011,1.452121,280,3939988,00:08:36.439,6.9,34.7,14.1,13.0
81,0b3456b3-f60e-4aaf-b410-02e8e9a657e5,4.158366,283,3939988,00:08:39.162,16.3,3.7,74.9,13.8
82,5ead3a1e-2e24-40dc-b48d-ff7b5875751a,0.729496,285,3939988,00:08:47.312,29.3,9.3,45.4,9.7
83,2063fba4-bc17-45f3-ad2d-106fd7a9a06a,2.662963,286,3939988,00:08:48.041,74.7,70.4,99.2,70.4
84,2fbc19af-b48f-4d51-940a-b906ea1c1d49,1.823504,290,3939988,00:08:52.977,61.5,77.8,74.8,77.8
85,40697713-f505-460e-bf89-f7466c9d49e8,1.554637,294,3939988,00:08:54.801,45.3,2.3,64.0,4.8
90,3bd2c6c6-cb5c-44b4-92d5-10851985124d,1.630103,310,3939988,00:09:36.345,29.5,44.6,35.9,59.2
91,54e24271-4dbd-4893-a586-7fdfb006477d,1.601182,315,3939988,00:10:10.118,82.1,80.0,61.8,71.8
92,b647eb8d-8047-4a28-81d1-18d9cf54e64d,1.463518,317,3939988,00:10:13.438,60.3,66.4,51.9,38.0
93,2a13bff9-53ed-4444-8441-bd5bb8f643ef,1.362951,320,3939988,00:10:18.101,58.2,20.8,58.2,5.0
94,c91e701b-a260-4310-ad67-83479da43afe,2.945868,323,3939988,00:10:20.753,62.3,2.9,112.0,20.1
95,840360de-0829-4bf4-b27a-ca9928c902bd,0.816913,327,3939988,00:10:25.607,117.2,19.8,104.2,21.8
96,59c557be-95f9-4dc3-a824-8f151f4d55d4,0.34592,330,3939988,00:10:28.221,94.6,22.2,86.7,22.6
97,28a64dff-155d-4c1c-a80a-df9cecde056e,1.687281,334,3939988,00:10:29.468,81.0,23.2,69.3,47.9
98,5507fb36-ed9c-4245-9346-6b04db46fe8c,1.127938,337,3939988,00:10:33.767,75.7,47.1,76.7,31.9
99,ce3dd0ae-3656-4f1a-8259-686d774b26b8,1.169296,340,3939988,00:10:35.712,76.7,31.9,80.8,13.6
100,2d143150-0903-4ce8-a56e-b883b5a9fa2d,0.829093,343,3939988,00:10:37.964,85.5,8.7,93.1,1.9
101,3695f3c7-2703-4877-901a-39c56f65dd38,0.261673,348,3939988,00:10:43.084,104.2,1.5,104.2,2.5
102,dc5eecf8-bbae-498c-8450-b634300cbf6c,1.659097,350,3939988,00:10:51.318,105.1,0.1,116.1,7.2
113,e01da25d-2b9a-418e-a8f2-a09c13c31c6f,1.108971,385,3939988,00:11:51.434,50.2,57.7,51.9,75.8
114,12bcfaa5-7608-475f-b237-aa122366cdbf,0.566001,389,3939988,00:11:53.600,50.8,75.8,57.4,69.6
115,23ed1439-d343-4fd6-9d81-0dd6c8478048,0.672219,392,3939988,00:11:54.390,57.6,68.0,58.6,70.7
116,46e3c514-66dc-4334-b2f3-c697f3b02df7,2.058911,395,3939988,00:11:55.993,61.5,73.6,88.0,55.4
117,58a28175-a544-4c09-92ae-67e8002e5ac0,1.443197,398,3939988,00:12:15.103,81.2,80.0,100.3,66.1
118,f0de8ba5-c6a2-4871-9226-e03c34bd1bd7,0.922142,402,3939988,00:12:19.694,105.1,73.6,104.8,60.0
119,ff6586e8-a4b4-4b2a-9799-4faefbd32df0,1.459227,405,3939988,00:12:21.614,104.3,58.6,109.7,33.3
120,4279bd2b-019f-4448-8d6b-3276bf4c061b,2.536958,412,3939988,00:12:26.281,18.2,42.5,46.1,54.8
121,99e33e12-9bcd-437c-beb7-3f555220e166,1.731214,416,3939988,00:12:30.902,65.5,27.8,49.0,53.0
122,6a6b5115-3e6c-4a50-b8ef-e5dcf08a2690,1.063915,419,3939988,00:12:33.877,45.9,55.5,64.2,54.2
123,61fec4ae-4b6f-48b4-b0d6-6ebaef8918c5,1.040769,425,3939988,00:13:02.741,53.3,39.0,51.5,22.4
124,032a0a7a-554b-49ed-9c56-0441ad08f47a,0.72518,428,3939988,00:13:06.170,49.0,19.8,47.4,30.5
125,84cf93a5-ea11-4ca5-bf6e-7ce2a2f9d1ac,1.361043,431,3939988,00:13:08.342,47.3,35.3,50.2,57.5
126,5dd7cb33-e1b8-4ce1-b77f-a5a9bf7a23d3,1.152011,434,3939988,00:13:12.322,56.4,61.5,50.8,47.5
127,5554851e-f45f-4f67-ac1f-282d69e2f8c4,1.28607,437,3939988,00:13:14.517,50.8,47.5,45.7,20.8
128,8640f984-f35d-40e7-a3bb-1288cc9849c2,2.750814,440,3939988,00:13:19.444,54.8,23.3,94.2,76.8
129,5d1bf235-5866-41a1-8e07-744b2f4f2ce4,1.987422,442,3939988,00:13:22.195,94.2,76.8,100.7,54.0
130,312d4086-c337-465a-81f4-5a570ef133f9,1.074578,445,3939988,00:13:24.427,100.5,54.3,93.1,52.8
135,adf42a93-05f8-46dc-902f-67675a209527,0.786487,461,3939988,00:13:36.383,36.9,29.9,39.6,35.0
136,e83c38e9-4f25-4c2d-845e-08a2d8c428a4,0.156161,466,3939988,00:13:37.960,40.6,39.7,45.4,46.2
137,6e2aa457-e1e6-4348-874d-fe5841e79934,1.339334,470,3939988,00:14:53.278,39.6,40.5,40.6,19.5
138,39cb27c3-d609-4e1f-8d8f-f0a6e6d205d7,1.156623,473,3939988,00:14:58.337,40.6,6.4,75.2,13.6
144,915cbd0d-3060-4828-97a3-ffbda321f0ce,3.45937,510,3939988,00:16:03.333,4.9,26.1,75.3,53.8
157,a1166f53-4fb3-4dfe-b35c-d5252754cf6a,1.071879,567,3939988,00:16:51.666,90.2,18.4,102.6,12.6
158,4202c5f8-96a8-4699-9f0c-f9d69d5bdb3d,0.104138,571,3939988,00:16:55.475,113.7,19.2,113.2,20.6
159,6cf2bd3c-f54d-4bc9-a224-cb62761ac1ec,2.459055,573,3939988,00:17:30.241,120.0,0.1,95.2,53.4
160,2f4b62bc-b660-4deb-9372-aaee4e28cad6,0.718008,581,3939988,00:18:55.024,120.0,80.0,114.6,76.4
161,312022eb-b95a-48b0-8b43-98f7ddd073d1,0.812069,584,3939988,00:18:57.253,114.0,70.1,107.7,71.8
162,f09b7831-ba61-4265-9c1f-63846fc476a3,1.659313,587,3939988,00:18:58.267,107.3,70.6,91.0,60.8
163,867bf48a-80b6-4deb-8a84-ffa0587c809b,1.336596,590,3939988,00:19:00.742,91.0,60.8,111.6,34.7
180,1e50fe1e-6864-43f8-900f-0e510eb91a34,1.135129,646,3939988,00:20:57.816,6.0,40.6,7.9,29.3
181,51c10e3c-4fc8-4afc-866a-448b5acf5f8d,1.618257,649,3939988,00:21:00.064,9.4,25.1,18.7,2.5
182,b175224e-9b17-46ee-94e6-fe8217711336,1.370863,651,3939988,00:21:01.683,18.7,2.5,27.2,24.7
183,08385597-7a13-404f-b4cb-b55ca86473a7,1.434892,663,3939988,00:21:10.356,76.8,40.4,81.1,29.5
184,07278490-6cc3-4ce6-8126-b50cad7ddcab,0.185277,665,3939988,00:21:11.791,82.0,29.6,85.6,34.9
185,f72f93e3-fcff-4444-b705-675a685b71ef,0.879644,672,3939988,00:21:38.386,43.1,41.7,38.2,17.7
186,da626706-7507-4ef0-9957-d36cd1e30abc,1.231842,674,3939988,00:21:40.564,40.6,15.8,49.6,2.3
187,e30a8659-aaa5-4bb1-992f-462435bffd5e,0.92106,677,3939988,00:21:42.780,49.6,2.3,68.5,1.5
188,c9407117-b13d-4e19-970e-03bc031f7be9,1.995801,680,3939988,00:21:43.832,68.5,1.5,88.2,2.1
189,d49520ef-25d6-421a-9547-d0625c374dc4,5.135693,683,3939988,00:21:49.789,116.9,20.8,98.2,79.9
194,8317fc1f-47eb-405c-9d9e-d87e92e784ec,3.288341,700,3939988,00:22:41.843,19.2,38.8,87.6,60.6
195,19790bf7-abd0-46e1-9982-a97fc0ad26fd,1.219283,703,3939988,00:23:08.004,84.5,80.0,74.1,68.6
196,61d15fb3-6bfd-4b00-8cc2-e1b630d6ea71,5.947719,707,3939988,00:23:09.665,72.8,67.5,57.0,17.7
197,44708ef7-ef69-490d-bafa-ada42acfad72,1.350636,710,3939988,00:23:15.813,57.4,17.7,61.8,13.2
198,bcc3c8c0-1ec9-4aec-9074-d37d9066e4a1,1.063367,714,3939988,00:23:17.267,62.0,12.6,56.6,14.0
199,8dc853e4-37c9-4686-8aa8-4cc50f10623e,3.743954,717,3939988,00:23:18.330,56.6,14.0,74.9,30.4
205,31c701aa-6dba-497e-8c31-79770950803b,0.323608,747,3939988,00:23:51.056,50.5,57.1,51.9,56.7
206,1109b6f8-0a6b-4d24-ae36-b61813ecfd0c,2.834086,754,3939988,00:24:16.628,68.3,80.0,111.6,66.3
207,5be6697f-0919-42bc-afa2-69c243ada8fb,1.677037,757,3939988,00:24:20.984,117.7,59.0,104.8,34.1
215,29e9db31-653e-4f8f-bf36-aa3be6f2bce3,3.779861,783,3939988,00:25:25.625,16.0,45.9,92.4,24.6
216,bcaa9f5f-b561-42a4-a9a7-f8e040834c71,1.697402,784,3939988,00:25:29.405,27.7,55.5,44.3,50.2
220,038b51d0-0844-4341-9cc0-f4afc959657f,2.521099,801,3939988,00:25:50.464,25.7,7.1,6.5,37.2
221,187f8aff-4d35-46dc-b59a-53ed503d3d3d,1.094645,803,3939988,00:25:55.739,9.7,44.1,15.4,52.0
222,256de205-4c72-4a33-a4aa-a2e3440eac4f,1.191791,806,3939988,00:25:58.794,21.5,52.0,44.5,31.3
223,cc5f054e-5dda-4b34-b76a-97104a2da359,1.644266,809,3939988,00:26:01.179,42.7,31.9,52.1,4.0
224,fcd8503b-18b7-47eb-be4c-f597e94a7486,1.002073,813,3939988,00:26:09.963,91.9,5.3,80.0,5.6
